question_id,difficulty_rasch
mmlu_miscellaneous_row_354,1.3409455
mmlu_miscellaneous_row_355,-0.8677161
mmlu_miscellaneous_row_356,-1.9646674
mmlu_miscellaneous_row_357,0.7510641
mmlu_miscellaneous_row_358,0.035701826
mmlu_miscellaneous_row_359,1.6032431
mmlu_miscellaneous_row_360,-1.3575935
mmlu_miscellaneous_row_361,1.1639934
mmlu_miscellaneous_row_362,-1.2504045
mmlu_miscellaneous_row_363,-3.116254
mmlu_miscellaneous_row_364,-2.2596626
mmlu_miscellaneous_row_365,-2.3315668
mmlu_miscellaneous_row_366,-2.0527961
mmlu_miscellaneous_row_367,0.29631537
mmlu_miscellaneous_row_368,-1.2512441
mmlu_miscellaneous_row_369,-2.788214
mmlu_miscellaneous_row_370,2.1180315
mmlu_miscellaneous_row_371,-0.5051036
mmlu_miscellaneous_row_372,-2.5171187
mmlu_miscellaneous_row_373,3.355333
mmlu_miscellaneous_row_374,-2.3012693
mmlu_miscellaneous_row_375,-2.4017015
mmlu_miscellaneous_row_376,-1.0124549
mmlu_miscellaneous_row_377,-0.38839558
mmlu_miscellaneous_row_378,-1.4105647
mmlu_miscellaneous_row_379,1.7918041
mmlu_miscellaneous_row_380,-2.499723
mmlu_miscellaneous_row_381,-1.3425055
mmlu_miscellaneous_row_382,1.324841
mmlu_miscellaneous_row_383,-1.1455314
mmlu_miscellaneous_row_384,-1.373864
mmlu_miscellaneous_row_385,-1.9271013
mmlu_miscellaneous_row_386,0.26543316
mmlu_miscellaneous_row_387,0.33697307
mmlu_miscellaneous_row_388,-1.7181773
mmlu_miscellaneous_row_389,-1.9525672
mmlu_miscellaneous_row_390,-2.147273
mmlu_miscellaneous_row_391,0.47040161
mmlu_miscellaneous_row_392,-1.1958795
mmlu_miscellaneous_row_393,-2.0013876
mmlu_miscellaneous_row_394,-1.0698093
mmlu_miscellaneous_row_395,-2.4058425
mmlu_miscellaneous_row_396,-1.9105024
mmlu_miscellaneous_row_397,-1.8144784
mmlu_miscellaneous_row_398,-2.9460583
mmlu_miscellaneous_row_399,-1.6028863
mmlu_miscellaneous_row_400,-1.8423334
mmlu_miscellaneous_row_401,-2.8629415
mmlu_miscellaneous_row_402,-1.9890261
mmlu_miscellaneous_row_403,-1.3035735
mmlu_miscellaneous_row_404,0.19445094
mmlu_miscellaneous_row_405,-2.310038
mmlu_miscellaneous_row_406,-1.059377
mmlu_miscellaneous_row_407,0.0077528628
mmlu_miscellaneous_row_408,-2.2111325
mmlu_miscellaneous_row_409,-1.6026675
mmlu_miscellaneous_row_410,-1.3129579
mmlu_miscellaneous_row_411,-1.7283362
mmlu_miscellaneous_row_412,-2.3749385
mmlu_miscellaneous_row_413,-2.2176623
mmlu_miscellaneous_row_414,-1.7129169
mmlu_miscellaneous_row_415,-1.5297517
mmlu_miscellaneous_row_416,-2.593634
mmlu_miscellaneous_row_417,-0.059281893
mmlu_miscellaneous_row_418,-0.1718641
mmlu_miscellaneous_row_419,-2.7356954
mmlu_miscellaneous_row_420,-2.688035
mmlu_miscellaneous_row_421,-1.4245038
mmlu_miscellaneous_row_422,-0.79919857
mmlu_miscellaneous_row_423,-2.562962
mmlu_miscellaneous_row_424,-1.7409791
mmlu_miscellaneous_row_425,-1.0647604
mmlu_miscellaneous_row_426,-2.71984
mmlu_miscellaneous_row_427,0.5446603
mmlu_miscellaneous_row_428,-2.021655
mmlu_miscellaneous_row_429,-0.07900744
mmlu_miscellaneous_row_430,-0.8239066
mmlu_miscellaneous_row_431,1.2778358
mmlu_miscellaneous_row_432,-1.8183348
mmlu_miscellaneous_row_433,-2.254515
mmlu_miscellaneous_row_434,-3.228793
mmlu_miscellaneous_row_435,-3.0782125
mmlu_miscellaneous_row_436,-2.35737
mmlu_miscellaneous_row_437,-1.3061415
mmlu_miscellaneous_row_438,-3.0594862
mmlu_miscellaneous_row_439,-2.502567
mmlu_miscellaneous_row_440,-1.4039861
mmlu_miscellaneous_row_441,0.29542306
mmlu_miscellaneous_row_442,-2.2132967
mmlu_miscellaneous_row_443,-1.7782763
mmlu_miscellaneous_row_444,2.1666749
mmlu_miscellaneous_row_445,-1.8067933
mmlu_miscellaneous_row_446,-1.876171
mmlu_miscellaneous_row_447,-2.1198988
mmlu_miscellaneous_row_448,-1.7984643
mmlu_miscellaneous_row_449,-1.7442367
mmlu_miscellaneous_row_450,-1.4662937
mmlu_miscellaneous_row_451,-2.2681313
mmlu_miscellaneous_row_452,-2.7392976
mmlu_miscellaneous_row_453,-2.1195188
mmlu_miscellaneous_row_454,-1.3649979
mmlu_miscellaneous_row_455,-2.1562743
mmlu_miscellaneous_row_456,-1.8963155
mmlu_miscellaneous_row_457,-0.71134406
mmlu_miscellaneous_row_458,0.8967479
mmlu_miscellaneous_row_459,-0.21393223
mmlu_miscellaneous_row_460,-2.6597695
mmlu_miscellaneous_row_461,-1.0364399
mmlu_miscellaneous_row_462,-2.5103934
mmlu_miscellaneous_row_463,-1.793649
mmlu_miscellaneous_row_464,-0.28005728
mmlu_miscellaneous_row_465,-0.25323954
mmlu_miscellaneous_row_466,-0.9141734
mmlu_miscellaneous_row_467,-1.8364624
mmlu_miscellaneous_row_468,0.51462644
mmlu_miscellaneous_row_469,-1.6737833
mmlu_miscellaneous_row_470,-1.8766352
mmlu_miscellaneous_row_471,-0.4226106
mmlu_miscellaneous_row_472,0.35921845
mmlu_miscellaneous_row_473,-2.1072695
mmlu_miscellaneous_row_474,-2.161746
mmlu_miscellaneous_row_475,0.3423406
mmlu_miscellaneous_row_476,-0.5443465
mmlu_miscellaneous_row_477,-2.0475087
mmlu_miscellaneous_row_478,-2.864029
mmlu_miscellaneous_row_479,-1.9278115
mmlu_miscellaneous_row_480,-2.5177107
mmlu_miscellaneous_row_481,-2.3128877
mmlu_miscellaneous_row_482,-2.923695
mmlu_miscellaneous_row_483,2.3134093
mmlu_miscellaneous_row_484,-1.1811674
mmlu_miscellaneous_row_485,1.2225269
mmlu_miscellaneous_row_486,-2.7879498
mmlu_miscellaneous_row_487,-2.2728543
mmlu_miscellaneous_row_488,1.1029956
mmlu_miscellaneous_row_489,-3.0700896
mmlu_miscellaneous_row_490,-2.474862
mmlu_miscellaneous_row_491,-1.5331044
mmlu_miscellaneous_row_492,-2.4315293
mmlu_miscellaneous_row_493,-2.6526334
mmlu_miscellaneous_row_494,-2.1108801
mmlu_miscellaneous_row_495,-1.6472807
mmlu_miscellaneous_row_496,-1.9643695
mmlu_miscellaneous_row_497,0.6764377
mmlu_miscellaneous_row_498,-1.9732751
mmlu_miscellaneous_row_499,3.5462823
mmlu_miscellaneous_row_500,-2.3317313
mmlu_miscellaneous_row_501,1.731408
mmlu_miscellaneous_row_502,-2.3216422
mmlu_miscellaneous_row_503,-1.9528476
mmlu_miscellaneous_row_504,0.30048016
mmlu_miscellaneous_row_505,3.8931103
mmlu_miscellaneous_row_506,1.4624593
mmlu_miscellaneous_row_507,-1.9221269
mmlu_miscellaneous_row_508,-2.5031354
mmlu_miscellaneous_row_509,-0.15707108
mmlu_miscellaneous_row_510,-1.8784035
mmlu_miscellaneous_row_511,-1.6129738
mmlu_miscellaneous_row_512,-2.5411196
mmlu_miscellaneous_row_513,0.2745746
mmlu_miscellaneous_row_514,-0.26524213
mmlu_miscellaneous_row_515,-2.753323
mmlu_miscellaneous_row_516,-1.2598015
mmlu_miscellaneous_row_517,-1.8841233
mmlu_miscellaneous_row_518,-1.7475401
mmlu_miscellaneous_row_519,-0.934598
mmlu_miscellaneous_row_520,2.490219
mmlu_miscellaneous_row_521,-2.5231473
mmlu_miscellaneous_row_522,3.7720616
mmlu_miscellaneous_row_523,-2.2297676
mmlu_miscellaneous_row_524,-2.1253586
mmlu_miscellaneous_row_525,-1.6555467
mmlu_miscellaneous_row_526,-2.7099495
mmlu_miscellaneous_row_527,-1.7251395
mmlu_miscellaneous_row_528,0.7840886
mmlu_miscellaneous_row_529,-1.7544194
mmlu_miscellaneous_row_530,-1.6132118
mmlu_miscellaneous_row_531,-1.0881573
mmlu_miscellaneous_row_532,1.1583701
mmlu_miscellaneous_row_533,-2.231626
mmlu_miscellaneous_row_534,-2.4334958
mmlu_miscellaneous_row_535,-1.9193944
mmlu_miscellaneous_row_536,-1.899939
mmlu_miscellaneous_row_537,-2.0013685
mmlu_miscellaneous_row_538,0.1461829
mmlu_miscellaneous_row_539,-1.0322858
mmlu_miscellaneous_row_540,-2.5002217
mmlu_miscellaneous_row_541,-1.646501
mmlu_miscellaneous_row_542,-2.1669192
mmlu_miscellaneous_row_543,-2.05024
mmlu_miscellaneous_row_544,1.204686
mmlu_miscellaneous_row_545,-1.8118973
mmlu_miscellaneous_row_546,-1.9905555
mmlu_miscellaneous_row_547,0.40196615
mmlu_miscellaneous_row_548,-2.0760417
mmlu_miscellaneous_row_549,-2.0819333
mmlu_miscellaneous_row_550,1.2748471
mmlu_miscellaneous_row_551,-1.6886961
mmlu_miscellaneous_row_552,-2.1279628
mmlu_miscellaneous_row_553,-1.1427877
mmlu_miscellaneous_row_554,-2.488329
mmlu_miscellaneous_row_555,-1.4322963
mmlu_miscellaneous_row_556,-1.8693434
mmlu_miscellaneous_row_557,-1.9478682
mmlu_miscellaneous_row_558,-2.4240909
mmlu_miscellaneous_row_559,-2.638395
mmlu_miscellaneous_row_560,2.2683523
mmlu_miscellaneous_row_561,1.2206887
mmlu_miscellaneous_row_562,-1.9511383
mmlu_miscellaneous_row_563,-2.4652357
mmlu_miscellaneous_row_564,-2.5087252
mmlu_miscellaneous_row_565,-1.18036
mmlu_miscellaneous_row_566,-1.6658418
mmlu_miscellaneous_row_567,0.8269304
mmlu_miscellaneous_row_568,4.052751
mmlu_miscellaneous_row_569,-1.4841106
mmlu_miscellaneous_row_570,-1.0931356
mmlu_miscellaneous_row_571,-1.9069808
mmlu_miscellaneous_row_572,-1.7629112
mmlu_miscellaneous_row_573,-2.297628
mmlu_miscellaneous_row_574,-2.0444298
mmlu_miscellaneous_row_575,2.0925772
mmlu_miscellaneous_row_576,-2.3639777
mmlu_miscellaneous_row_577,-1.9113482
mmlu_miscellaneous_row_578,-0.9094416
mmlu_miscellaneous_row_579,-1.80496
mmlu_miscellaneous_row_580,-2.5973096
mmlu_miscellaneous_row_581,0.39060023
mmlu_miscellaneous_row_582,-2.9408464
mmlu_miscellaneous_row_583,-0.17726192
mmlu_miscellaneous_row_584,-1.9491522
mmlu_miscellaneous_row_585,-2.7138114
mmlu_miscellaneous_row_586,-1.6615566
mmlu_miscellaneous_row_587,-0.6446428
mmlu_miscellaneous_row_588,-1.6382016
mmlu_miscellaneous_row_589,-1.7153044
mmlu_miscellaneous_row_590,1.021564
mmlu_miscellaneous_row_591,-0.5619973
mmlu_miscellaneous_row_592,0.71151453
mmlu_miscellaneous_row_593,-1.8890333
mmlu_miscellaneous_row_594,-1.5373756
mmlu_miscellaneous_row_595,-0.8109622
mmlu_miscellaneous_row_596,-1.1695863
mmlu_miscellaneous_row_597,0.047812693
mmlu_miscellaneous_row_598,3.0223255
mmlu_miscellaneous_row_599,0.7995437
mmlu_miscellaneous_row_600,-2.600281
mmlu_miscellaneous_row_601,-2.31532
mmlu_miscellaneous_row_602,-1.7404577
mmlu_miscellaneous_row_603,2.4663775
mmlu_miscellaneous_row_604,-1.9079044
mmlu_miscellaneous_row_605,2.3006845
mmlu_miscellaneous_row_606,2.2238533
mmlu_miscellaneous_row_607,0.27609003
mmlu_miscellaneous_row_608,-2.187267
mmlu_miscellaneous_row_609,-2.3773694
mmlu_miscellaneous_row_610,-1.5666931
mmlu_miscellaneous_row_611,0.14004907
mmlu_miscellaneous_row_612,-2.4488997
mmlu_miscellaneous_row_613,0.32776248
mmlu_miscellaneous_row_614,-1.1968056
mmlu_miscellaneous_row_615,2.3856223
mmlu_miscellaneous_row_616,-1.7999623
mmlu_miscellaneous_row_617,-1.8219444
mmlu_miscellaneous_row_618,-1.5288063
mmlu_miscellaneous_row_619,-2.1618648
mmlu_miscellaneous_row_620,-1.8614624
mmlu_miscellaneous_row_621,-0.08082367
mmlu_miscellaneous_row_622,-0.84570163
mmlu_miscellaneous_row_623,-1.6789461
mmlu_miscellaneous_row_624,-2.1491973
mmlu_miscellaneous_row_625,-3.0242376
mmlu_miscellaneous_row_626,-1.2678484
mmlu_miscellaneous_row_627,-2.231458
mmlu_miscellaneous_row_628,-1.1326765
mmlu_miscellaneous_row_629,-2.4773016
mmlu_miscellaneous_row_630,-2.2444289
mmlu_miscellaneous_row_631,-1.6204313
mmlu_miscellaneous_row_632,-1.8457642
mmlu_miscellaneous_row_633,-0.30071837
mmlu_miscellaneous_row_634,1.8460448
mmlu_miscellaneous_row_635,-1.6755254
mmlu_miscellaneous_row_636,-1.1144896
mmlu_miscellaneous_row_637,1.0468752
mmlu_miscellaneous_row_638,-1.709138
mmlu_miscellaneous_row_639,-2.0638945
mmlu_miscellaneous_row_640,-1.8974189
mmlu_miscellaneous_row_641,-0.6427918
mmlu_miscellaneous_row_642,-1.3055718
mmlu_miscellaneous_row_643,-1.8829975
mmlu_miscellaneous_row_644,-1.6385711
mmlu_miscellaneous_row_645,-1.9451264
mmlu_miscellaneous_row_646,-2.0558105
mmlu_miscellaneous_row_647,1.781179
mmlu_miscellaneous_row_648,-1.0672904
mmlu_miscellaneous_row_649,1.6057048
mmlu_miscellaneous_row_650,2.6907878
mmlu_miscellaneous_row_651,-2.5075426
mmlu_miscellaneous_row_652,-0.67046094
mmlu_miscellaneous_row_653,4.1418405
mmlu_miscellaneous_row_654,-1.2650814
mmlu_miscellaneous_row_655,-2.6078026
mmlu_miscellaneous_row_656,-1.7085316
mmlu_miscellaneous_row_657,-0.17173979
mmlu_miscellaneous_row_658,-2.441978
mmlu_miscellaneous_row_659,-1.7736164
mmlu_miscellaneous_row_660,-2.590032
mmlu_miscellaneous_row_661,-2.4170952
mmlu_miscellaneous_row_662,-2.531477
mmlu_miscellaneous_row_663,-1.0496613
mmlu_miscellaneous_row_664,-1.9895941
mmlu_miscellaneous_row_665,-1.5522188
mmlu_miscellaneous_row_666,1.7177812
mmlu_miscellaneous_row_667,-1.9830639
mmlu_miscellaneous_row_668,-2.9866498
mmlu_miscellaneous_row_669,-1.557521
mmlu_miscellaneous_row_670,-0.9908551
mmlu_miscellaneous_row_671,-2.123002
mmlu_miscellaneous_row_672,-0.83288217
mmlu_miscellaneous_row_673,-1.6725872
mmlu_miscellaneous_row_674,-0.28838223
mmlu_miscellaneous_row_675,-1.8279248
mmlu_miscellaneous_row_676,-2.0428636
mmlu_miscellaneous_row_677,-1.9407617
mmlu_miscellaneous_row_678,4.0066547
mmlu_miscellaneous_row_679,-2.2573335
mmlu_miscellaneous_row_680,1.5510519
mmlu_miscellaneous_row_681,-0.6999466
mmlu_miscellaneous_row_682,-1.8989321
mmlu_miscellaneous_row_683,-2.65284
mmlu_miscellaneous_row_684,-1.1883646
mmlu_miscellaneous_row_685,1.274338
mmlu_miscellaneous_row_686,-2.3275542
mmlu_miscellaneous_row_687,1.7545457
mmlu_miscellaneous_row_688,-1.7013227
mmlu_miscellaneous_row_689,-2.138199
mmlu_miscellaneous_row_690,-2.0870755
mmlu_miscellaneous_row_691,-0.8935927
mmlu_miscellaneous_row_692,3.5134227
mmlu_miscellaneous_row_693,-2.8202095
mmlu_miscellaneous_row_694,-2.1690788
mmlu_miscellaneous_row_695,-0.90096056
mmlu_miscellaneous_row_696,-1.8952754
mmlu_miscellaneous_row_697,-2.1507475
mmlu_miscellaneous_row_698,-2.1543899
mmlu_miscellaneous_row_699,-2.2525067
mmlu_miscellaneous_row_700,1.4565057
mmlu_miscellaneous_row_701,2.132626
mmlu_miscellaneous_row_702,-2.5183449
mmlu_miscellaneous_row_703,-1.5080986
mmlu_miscellaneous_row_704,2.138632
mmlu_miscellaneous_row_705,-2.1047597
mmlu_miscellaneous_row_706,4.5957084
mmlu_miscellaneous_row_707,-2.5352857
mmlu_miscellaneous_row_708,-1.8535912
mmlu_miscellaneous_row_709,-1.9060032
mmlu_miscellaneous_row_710,-2.2434745
mmlu_miscellaneous_row_711,-0.8781792
mmlu_miscellaneous_row_712,1.3127006
mmlu_miscellaneous_row_713,-1.8733389
mmlu_miscellaneous_row_714,-2.29066
mmlu_miscellaneous_row_715,1.3512518
mmlu_miscellaneous_row_716,1.5087206
mmlu_miscellaneous_row_717,1.6670526
mmlu_miscellaneous_row_718,-2.5721452
mmlu_miscellaneous_row_719,-1.8456416
mmlu_miscellaneous_row_720,-2.8338873
mmlu_miscellaneous_row_721,-1.979872
mmlu_miscellaneous_row_722,-1.0951796
mmlu_miscellaneous_row_723,-1.8530958
mmlu_miscellaneous_row_724,-2.4701362
mmlu_miscellaneous_row_725,-2.006898
mmlu_miscellaneous_row_726,-2.4022555
mmlu_miscellaneous_row_727,-2.9242485
mmlu_miscellaneous_row_728,-2.2932415
mmlu_miscellaneous_row_729,-2.3458388
mmlu_miscellaneous_row_730,-0.9758838
mmlu_miscellaneous_row_731,-1.9849427
mmlu_miscellaneous_row_732,-1.683642
mmlu_miscellaneous_row_733,-2.2036138
mmlu_miscellaneous_row_734,-2.7892067
mmlu_miscellaneous_row_735,0.14770328
mmlu_miscellaneous_row_736,-1.1363136
mmlu_miscellaneous_row_737,-1.4672699
mmlu_miscellaneous_row_738,-1.384187
mmlu_miscellaneous_row_739,-1.7980756
mmlu_miscellaneous_row_740,-1.8666463
mmlu_miscellaneous_row_741,-2.0630379
mmlu_miscellaneous_row_742,-2.5718946
mmlu_miscellaneous_row_743,-1.0280219
mmlu_miscellaneous_row_744,-0.17026599
mmlu_miscellaneous_row_745,-2.261614
mmlu_miscellaneous_row_746,-1.7198701
mmlu_miscellaneous_row_747,-1.3704488
mmlu_miscellaneous_row_748,-1.542901
mmlu_miscellaneous_row_749,-2.5227706
mmlu_miscellaneous_row_750,-1.8970091
mmlu_miscellaneous_row_751,-2.221966
mmlu_miscellaneous_row_752,0.9777172
mmlu_miscellaneous_row_753,-2.0785334
mmlu_miscellaneous_row_754,-2.050389
mmlu_miscellaneous_row_755,-2.317313
mmlu_miscellaneous_row_756,1.3042974
mmlu_miscellaneous_row_757,-2.2322462
mmlu_miscellaneous_row_758,0.8308737
mmlu_miscellaneous_row_759,-1.7303723
mmlu_miscellaneous_row_760,-2.1675649
mmlu_miscellaneous_row_761,3.165537
mmlu_miscellaneous_row_762,1.8831993
mmlu_miscellaneous_row_763,0.005539633
mmlu_miscellaneous_row_764,-1.0262767
mmlu_miscellaneous_row_765,-2.5730793
mmlu_miscellaneous_row_766,-1.978508
mmlu_miscellaneous_row_767,-3.00025
mmlu_miscellaneous_row_768,3.9757593
mmlu_miscellaneous_row_769,-2.8386822
mmlu_miscellaneous_row_770,0.28750116
mmlu_miscellaneous_row_771,-2.4042807
mmlu_miscellaneous_row_772,-2.300025
mmlu_miscellaneous_row_773,0.053790152
mmlu_miscellaneous_row_774,1.3195758
mmlu_miscellaneous_row_775,-2.5541878
mmlu_miscellaneous_row_776,-2.591462
mmlu_miscellaneous_row_777,1.1723683
mmlu_miscellaneous_row_778,-1.8607326
mmlu_miscellaneous_row_779,-1.4175996
mmlu_miscellaneous_row_780,-1.7604499
mmlu_miscellaneous_row_781,-1.5435827
mmlu_miscellaneous_row_782,-1.6270388
mmlu_moral_disputes_row_0,-0.7727781
mmlu_moral_disputes_row_1,0.02495445
mmlu_moral_disputes_row_2,0.47682884
mmlu_moral_disputes_row_3,-1.9312562
mmlu_moral_disputes_row_4,1.9562892
mmlu_moral_disputes_row_5,-1.7584162
mmlu_moral_disputes_row_6,0.8939137
mmlu_moral_disputes_row_7,-0.029334849
mmlu_moral_disputes_row_8,4.233882
mmlu_moral_disputes_row_9,-1.1678464
mmlu_moral_disputes_row_10,4.704864
mmlu_moral_disputes_row_11,-0.020399887
mmlu_moral_disputes_row_12,1.274864
mmlu_moral_disputes_row_13,1.1531721
mmlu_moral_disputes_row_14,1.2033496
mmlu_moral_disputes_row_15,-1.5425082
mmlu_moral_disputes_row_16,-0.23704472
mmlu_moral_disputes_row_17,-1.0147223
mmlu_moral_disputes_row_18,-2.7575107
mmlu_moral_disputes_row_19,-1.0156169
mmlu_moral_disputes_row_20,-1.7302992
mmlu_moral_disputes_row_21,-1.8594065
mmlu_moral_disputes_row_22,-0.13253857
mmlu_moral_disputes_row_23,1.2310591
mmlu_moral_disputes_row_24,3.8679085
mmlu_moral_disputes_row_25,-0.2782559
mmlu_moral_disputes_row_26,-1.0098809
mmlu_moral_disputes_row_27,-0.7019521
mmlu_moral_disputes_row_28,3.4578793
mmlu_moral_disputes_row_29,0.8171809
mmlu_moral_disputes_row_30,2.2141674
mmlu_moral_disputes_row_31,-1.2424066
mmlu_moral_disputes_row_32,0.2280476
mmlu_moral_disputes_row_33,0.28780672
mmlu_moral_disputes_row_34,-2.2826502
mmlu_moral_disputes_row_35,0.773861
mmlu_moral_disputes_row_36,-0.28150293
mmlu_moral_disputes_row_37,1.5098174
mmlu_moral_disputes_row_38,3.8943236
mmlu_moral_disputes_row_39,-0.6569325
mmlu_moral_disputes_row_40,-0.8537651
mmlu_moral_disputes_row_41,-1.1588455
mmlu_moral_disputes_row_42,3.1361408
mmlu_moral_disputes_row_43,-1.3713757
mmlu_moral_disputes_row_44,-1.5956386
mmlu_moral_disputes_row_45,-2.7192087
mmlu_moral_disputes_row_46,-0.15158159
mmlu_moral_disputes_row_47,-1.838665
mmlu_moral_disputes_row_48,-2.256402
mmlu_moral_disputes_row_49,-0.86441076
mmlu_moral_disputes_row_50,-0.33680314
mmlu_moral_disputes_row_51,3.2846224
mmlu_moral_disputes_row_52,2.6568863
mmlu_moral_disputes_row_53,-2.0813398
mmlu_moral_disputes_row_54,0.9276762
mmlu_moral_disputes_row_55,0.41984972
mmlu_moral_disputes_row_56,0.78102434
mmlu_moral_disputes_row_57,0.83933705
mmlu_moral_disputes_row_58,-0.3726674
mmlu_moral_disputes_row_59,-0.9813671
mmlu_moral_disputes_row_60,-0.14953849
mmlu_moral_disputes_row_61,-0.22192103
mmlu_moral_disputes_row_62,-1.0399983
mmlu_moral_disputes_row_63,-0.07329451
mmlu_moral_disputes_row_64,-0.33353737
mmlu_moral_disputes_row_65,0.62543863
mmlu_moral_disputes_row_66,-1.4826479
mmlu_moral_disputes_row_67,3.5669951
mmlu_moral_disputes_row_68,3.2558784
mmlu_moral_disputes_row_69,-2.8589206
mmlu_moral_disputes_row_70,-1.7787454
mmlu_moral_disputes_row_71,-1.2209518
mmlu_moral_disputes_row_72,-1.6882149
mmlu_moral_disputes_row_73,-1.8802112
mmlu_moral_disputes_row_74,-1.864344
mmlu_moral_disputes_row_75,-0.7495808
mmlu_moral_disputes_row_76,-0.025668912
mmlu_moral_disputes_row_77,-0.053893242
mmlu_moral_disputes_row_78,2.8171642
mmlu_moral_disputes_row_79,1.2318472
mmlu_moral_disputes_row_80,-1.8809226
mmlu_moral_disputes_row_81,-1.7933185
mmlu_moral_disputes_row_82,-2.1004987
mmlu_moral_disputes_row_83,-2.2755196
mmlu_moral_disputes_row_84,1.3854274
mmlu_moral_disputes_row_85,-1.4919076
mmlu_moral_disputes_row_86,-0.82356215
mmlu_moral_disputes_row_87,-1.81856
mmlu_moral_disputes_row_88,-1.0648481
mmlu_moral_disputes_row_89,3.2522054
mmlu_moral_disputes_row_90,-1.8680284
mmlu_moral_disputes_row_91,-1.8756032
mmlu_moral_disputes_row_92,0.13030033
mmlu_moral_disputes_row_93,1.5442588
mmlu_moral_disputes_row_94,-0.3361221
mmlu_moral_disputes_row_95,1.7358106
mmlu_moral_disputes_row_96,-0.5345635
mmlu_moral_disputes_row_97,-1.9379958
mmlu_moral_disputes_row_98,-1.1280148
mmlu_moral_disputes_row_99,-1.1178981
mmlu_moral_disputes_row_100,-2.1349816
mmlu_moral_disputes_row_101,-1.2959198
mmlu_moral_disputes_row_102,0.2961793
mmlu_moral_disputes_row_103,-1.6108742
mmlu_moral_disputes_row_104,-1.0369128
mmlu_moral_disputes_row_105,-1.8008171
mmlu_moral_disputes_row_106,0.06832809
mmlu_moral_disputes_row_107,2.9435196
mmlu_moral_disputes_row_108,-3.392183
mmlu_moral_disputes_row_109,-1.103768
mmlu_moral_disputes_row_110,0.039448015
mmlu_moral_disputes_row_111,2.3589246
mmlu_moral_disputes_row_112,0.24493062
mmlu_moral_disputes_row_113,4.7487907
mmlu_moral_disputes_row_114,-1.4957108
mmlu_moral_disputes_row_115,-0.8879994
mmlu_moral_disputes_row_116,-1.7901852
mmlu_moral_disputes_row_117,1.4781266
mmlu_moral_disputes_row_118,-2.5677345
mmlu_moral_disputes_row_119,-2.359118
mmlu_moral_disputes_row_120,2.077046
mmlu_moral_disputes_row_121,0.6761223
mmlu_moral_disputes_row_122,-1.2728776
mmlu_moral_disputes_row_123,-1.5771178
mmlu_moral_disputes_row_124,-0.8963535
mmlu_moral_disputes_row_125,-2.7705586
mmlu_moral_disputes_row_126,-2.4232895
mmlu_moral_disputes_row_127,-2.07645
mmlu_moral_disputes_row_128,1.1144029
mmlu_moral_disputes_row_129,-2.2408268
mmlu_moral_disputes_row_130,-0.71180034
mmlu_moral_disputes_row_131,-0.051521577
mmlu_moral_disputes_row_132,-1.6921835
mmlu_moral_disputes_row_133,4.913687
mmlu_moral_disputes_row_134,-2.8075216
mmlu_moral_disputes_row_135,-1.2816776
mmlu_moral_disputes_row_136,0.21207888
mmlu_moral_disputes_row_137,-1.8832194
mmlu_moral_disputes_row_138,-1.3017985
mmlu_moral_disputes_row_139,-1.6752275
mmlu_moral_disputes_row_140,-1.7014283
mmlu_moral_disputes_row_141,-0.3596214
mmlu_moral_disputes_row_142,0.056501724
mmlu_moral_disputes_row_143,-0.5871022
mmlu_moral_disputes_row_144,-0.11449257
mmlu_moral_disputes_row_145,-0.7217525
mmlu_moral_disputes_row_146,-1.0240192
mmlu_moral_disputes_row_147,4.7789283
mmlu_moral_disputes_row_148,-1.5668397
mmlu_moral_disputes_row_149,-1.7714454
mmlu_moral_disputes_row_150,0.8411212
mmlu_moral_disputes_row_151,1.6590117
mmlu_moral_disputes_row_152,3.0201814
mmlu_moral_disputes_row_153,-1.9205604
mmlu_moral_disputes_row_154,-2.038245
mmlu_moral_disputes_row_155,-0.29323804
mmlu_moral_disputes_row_156,-2.3458645
mmlu_moral_disputes_row_157,-1.9340844
mmlu_moral_disputes_row_158,-0.4608063
mmlu_moral_disputes_row_159,0.002761841
mmlu_moral_disputes_row_160,-1.1664934
mmlu_moral_disputes_row_161,-0.85754406
mmlu_moral_disputes_row_162,-2.5639198
mmlu_moral_disputes_row_163,-0.869172
mmlu_moral_disputes_row_164,-0.3193844
mmlu_moral_disputes_row_165,-1.6911365
mmlu_moral_disputes_row_166,1.0733002
mmlu_moral_disputes_row_167,-1.7796036
mmlu_moral_disputes_row_168,3.6169887
mmlu_moral_disputes_row_169,-0.52612
mmlu_moral_disputes_row_170,2.3542204
mmlu_moral_disputes_row_171,-2.7666113
mmlu_moral_disputes_row_172,0.010473987
mmlu_moral_disputes_row_173,-1.4059069
mmlu_moral_disputes_row_174,-0.95012236
mmlu_moral_disputes_row_175,4.853373
mmlu_moral_disputes_row_176,0.21834342
mmlu_moral_disputes_row_177,-1.6717541
mmlu_moral_disputes_row_178,-1.7874352
mmlu_moral_disputes_row_179,-2.3707752
mmlu_moral_disputes_row_180,3.5376537
mmlu_moral_disputes_row_181,-1.8709774
mmlu_moral_disputes_row_182,-1.5337925
mmlu_moral_disputes_row_183,-3.375479
mmlu_moral_disputes_row_184,-1.312931
mmlu_moral_disputes_row_185,-2.0492673
mmlu_moral_disputes_row_186,-1.4664496
mmlu_moral_disputes_row_187,-0.16525543
mmlu_moral_disputes_row_188,0.7898679
